id	index	Product	date type	date	revocation reason_IT
PESTON:0835776	35776	TREBON 10 ME	pesticide revocation date	2012-07-01^^xsd:date	
PESTON:0835777	35777	TREBON 20 WP	pesticide issue date	1995-03-23^^xsd:date	
PESTON:0835778	35778	TREBON 20 WP	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0835779	35779	TREBON 20 WP	pesticide revocation date	2012-07-01^^xsd:date	
PESTON:0835780	35780	TREBON STAR	pesticide issue date	1995-03-23^^xsd:date	
PESTON:0835781	35781	TREBON STAR	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0835782	35782	TREBON STAR	pesticide revocation date	2012-07-01^^xsd:date	
PESTON:0835783	35783	TREBON UP	pesticide issue date	1995-03-23^^xsd:date	
PESTON:0835784	35784	TREBON UP	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0835785	35785	TREFLAN E.C.	pesticide issue date	1972-08-22^^xsd:date	
PESTON:0835786	35786	TREFLAN E.C.	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835787	35787	TREK P	pesticide issue date	1998-11-23^^xsd:date	
PESTON:0835788	35788	TREK P	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0835789	35789	TREK P	pesticide revocation date	2017-12-07^^xsd:date	
PESTON:0835790	35790	TREMOTAL	pesticide issue date	1971-08-09^^xsd:date	
PESTON:0835791	35791	TREMOTAL	pesticide revocation date	2003-07-26^^xsd:date	REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I)
PESTON:0835792	35792	TREND 90	pesticide issue date	1971-11-22^^xsd:date	
PESTON:0835793	35793	TREND 90	pesticide authorization expiry date	2027-06-30^^xsd:date	
PESTON:0835794	35794	TREND AS	pesticide issue date	2006-09-09^^xsd:date	
PESTON:0835795	35795	TREND AS	pesticide authorization expiry date	2016-09-09^^xsd:date	
PESTON:0835796	35796	TREND AS	pesticide revocation date	2015-12-31^^xsd:date	
PESTON:0835797	35797	TRIA WDG	pesticide issue date	1989-09-21^^xsd:date	
PESTON:0835798	35798	TRIA WDG	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0835799	35799	TRIA WDG	pesticide revocation date	1978-11-30^^xsd:date	
PESTON:0835800	35800	TRIAC	pesticide issue date	1989-09-21^^xsd:date	
PESTON:0835801	35801	TRIAC	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835802	35802	TRIAC	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0835803	35803	TRIACETANE 20	pesticide issue date	2001-12-17^^xsd:date	
PESTON:0835804	35804	TRIACETANE 20	pesticide revocation date	2019-04-01^^xsd:date	
PESTON:0835805	35805	TRIACETANE 200	pesticide issue date	1971-09-06^^xsd:date	
PESTON:0835806	35806	TRIACETANE 200	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0835807	35807	TRIACETANE 200	pesticide revocation date	2009-05-01^^xsd:date	
PESTON:0835808	35808	TRIACETANE 30	pesticide issue date	1999-11-11^^xsd:date	
PESTON:0835809	35809	TRIACETANE 30	pesticide revocation date	2007-06-01^^xsd:date	
PESTON:0835810	35810	TRIACETANE F 19,8	pesticide issue date	2004-10-04^^xsd:date	
PESTON:0835811	35811	TRIACUR P.B.	pesticide issue date	2009-12-10^^xsd:date	
PESTON:0835812	35812	TRIACUR Z	pesticide issue date	1999-01-07^^xsd:date	
PESTON:0835813	35813	TRIACUR Z	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0835814	35814	TRIADIL	pesticide issue date	1999-04-20^^xsd:date	
PESTON:0835815	35815	TRIADIL	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0835816	35816	TRIADIL	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0835817	35817	TRIADIMENOL FCS	pesticide issue date	1972-05-30^^xsd:date	
PESTON:0835818	35818	TRIADIMENOL FCS	pesticide authorization expiry date	2003-02-16^^xsd:date	
PESTON:0835819	35819	TRIADIMENOL FCS	pesticide revocation date	1981-10-27^^xsd:date	
PESTON:0835820	35820	TRIAGRAN	pesticide issue date	1972-08-22^^xsd:date	
PESTON:0835821	35821	TRIAGRAN	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0835822	35822	TRIAGRAN C	pesticide issue date	1999-05-24^^xsd:date	
PESTON:0835823	35823	TRIAGRAN C	pesticide revocation date	2002-10-31^^xsd:date	
PESTON:0835824	35824	TRIAL VERDE INSETTICIDA	pesticide issue date	2015-11-03^^xsd:date	
PESTON:0835825	35825	TRIAL VERDE INSETTICIDA	pesticide authorization expiry date	2002-12-17^^xsd:date	
PESTON:0835826	35826	TRIAMON	pesticide issue date	2008-03-18^^xsd:date	
PESTON:0835827	35827	TRIANET WDG	pesticide issue date	2007-05-21^^xsd:date	
PESTON:0835828	35828	TRIANET WDG	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835829	35829	TRIANET WDG	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835830	35830	TRIANUM-G	pesticide issue date	2019-09-19^^xsd:date	
PESTON:0835831	35831	TRIANUM-G	pesticide authorization expiry date	2035-01-30^^xsd:date	
PESTON:0835832	35832	TRIANUM-P	pesticide issue date	2019-09-19^^xsd:date	
PESTON:0835833	35833	TRIANUM-P	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835834	35834	TRIASAR 25 EC	pesticide issue date	2015-09-01^^xsd:date	
PESTON:0835835	35835	TRIASAR 25 EC	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835836	35836	TRIASOL	pesticide issue date	2000-03-08^^xsd:date	
PESTON:0835837	35837	TRIASOL	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835838	35838	TRIASOL	pesticide revocation date	2001-05-21^^xsd:date	
PESTON:0835839	35839	TRIAZIN 50 WP	pesticide issue date	1997-09-15^^xsd:date	
PESTON:0835840	35840	TRIAZIN 50 WP	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835841	35841	TRIAZOL 30 WP	pesticide issue date	1972-01-15^^xsd:date	
PESTON:0835842	35842	TRIAZOL 30 WP	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835843	35843	TRIAZOL 30 WP	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0835844	35844	TRIAZOL COMBI	pesticide issue date	2008-08-20^^xsd:date	
PESTON:0835845	35845	TRIAZOL COMBI	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835846	35846	TRIAZOL COMBI	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835847	35847	TRIBAL	pesticide issue date	1973-07-28^^xsd:date	
PESTON:0835848	35848	TRIBAL	pesticide authorization expiry date	2035-01-30^^xsd:date	
PESTON:0835849	35849	TRIBAL	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835850	35850	TRI-BASE	pesticide issue date	2001-03-23^^xsd:date	
PESTON:0835851	35851	TRI-BASE	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835852	35852	TRI-BASE	pesticide revocation date	1991-04-06^^xsd:date	
PESTON:0835853	35853	TRIBASE TWIN	pesticide issue date	1974-05-25^^xsd:date	
PESTON:0835854	35854	TRIBASE TWIN	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0835855	35855	TRIBASE TWIN	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0835856	35856	TRIBASIC CARE	pesticide issue date	1972-06-26^^xsd:date	
PESTON:0835857	35857	TRIBASIC CARE	pesticide authorization expiry date	2023-06-30^^xsd:date	
PESTON:0835858	35858	TRIBASIC CARE	pesticide revocation date	2007-10-01^^xsd:date	
PESTON:0835859	35859	TRIBASIC FLOW NEW	pesticide issue date	1987-07-03^^xsd:date	
PESTON:0835860	35860	TRIBASIC FLOW NEW	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835861	35861	TRIBASIC FLOW NEW	pesticide revocation date	1996-11-11^^xsd:date	
PESTON:0835862	35862	TRIBE 75 WG	pesticide issue date	1972-02-29^^xsd:date	
PESTON:0835863	35863	TRIBE 75 WG	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0835864	35864	TRIBE 75 WG	pesticide revocation date	1995-08-09^^xsd:date	
PESTON:0835865	35865	TRIBEL 100 EC	pesticide issue date	1982-10-26^^xsd:date	
PESTON:0835866	35866	TRIBEL 100 EC	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835867	35867	TRIBEL 100 EC	pesticide revocation date	2001-07-12^^xsd:date	
PESTON:0835868	35868	TRIBEL 480 EC	pesticide issue date	1974-04-29^^xsd:date	
PESTON:0835869	35869	TRIBEL 480 EC	pesticide authorization expiry date	2022-07-31^^xsd:date	
PESTON:0835870	35870	TRIBEL 480 EC	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0835871	35871	TRIBEL M	pesticide issue date	1973-09-29^^xsd:date	
PESTON:0835872	35872	TRIBEL M	pesticide revocation date	2002-12-20^^xsd:date	
PESTON:0835873	35873	TRIBORD	pesticide issue date	1974-03-07^^xsd:date	
PESTON:0835874	35874	TRIBORD	pesticide authorization expiry date	2018-01-31^^xsd:date	
PESTON:0835875	35875	TRIBORD	pesticide revocation date	2002-12-20^^xsd:date	
PESTON:0835876	35876	TRIBUNIFEN	pesticide issue date	2000-02-28^^xsd:date	
PESTON:0835877	35877	TRIBUNIFEN	pesticide revocation date	2009-05-01^^xsd:date	
PESTON:0835878	35878	TRIBUNIL	pesticide issue date	1979-10-20^^xsd:date	
PESTON:0835879	35879	TRIBUNIL	pesticide revocation date	1996-07-08^^xsd:date	REVOCA PER NON ADEGUAMENTO AL DM 7/8/92 RIGUARDANTE LA S.A. CIEXATIN
PESTON:0835880	35880	TRIBUNIL COMBI	pesticide issue date	1972-09-05^^xsd:date	
PESTON:0835881	35881	TRIBUNIL COMBI	pesticide revocation date	1992-11-09^^xsd:date	REVOCA PUBBLICATA IN G.U. N. 295 DEL 16.12.1992
PESTON:0835882	35882	TRIBUNIL EN	pesticide issue date	1972-02-16^^xsd:date	
PESTON:0835883	35883	TRIBUNIL EN	pesticide revocation date	1990-04-07^^xsd:date	
PESTON:0835884	35884	TRIBUNIL GRANULARE	pesticide issue date	1988-09-22^^xsd:date	
PESTON:0835885	35885	TRIBUNIL GRANULARE	pesticide revocation date	2003-07-26^^xsd:date	REVOCA ADEMPIMENTO REG. 2076 (NON ISCRIZIONE ALL. I)
PESTON:0835886	35886	TRIBUNIL GRANULARE	pesticide revocation decision date	2001-10-17^^xsd:date	
PESTON:0835887	35887	TRIBUNIL LIQUIDO	pesticide issue date	1988-03-18^^xsd:date	
PESTON:0835888	35888	TRIBUNIL LIQUIDO	pesticide revocation date	1997-06-11^^xsd:date	
PESTON:0835889	35889	TRIBUNIL MP	pesticide issue date	1988-09-22^^xsd:date	
PESTON:0835890	35890	TRIBUNIL MP	pesticide revocation date	1994-03-16^^xsd:date	
PESTON:0835891	35891	TRIBUNIL S	pesticide issue date	2000-04-19^^xsd:date	
PESTON:0835892	35892	TRIBUNIL S	pesticide revocation date	1992-04-08^^xsd:date	
PESTON:0835893	35893	TRIBUNIL SN	pesticide issue date	1981-03-20^^xsd:date	
PESTON:0835894	35894	TRIBUNIL SN	pesticide revocation date	2017-10-30^^xsd:date	
PESTON:0835895	35895	TRIBUTE	pesticide issue date	1973-02-09^^xsd:date	
PESTON:0835896	35896	TRIBUTE	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835897	35897	TRIBUTE	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0835898	35898	TRICARBAMIX WP	pesticide issue date	1987-07-16^^xsd:date	
PESTON:0835899	35899	TRICARBAMIX WP	pesticide issue date	1987-12-16^^xsd:date	
PESTON:0835900	35900	TRICARBAMIX WP	pesticide revocation date	1996-01-24^^xsd:date	
PESTON:0835901	35901	TRICARBAMIX WP	pesticide revocation date	1997-06-26^^xsd:date	
PESTON:0835902	35902	TRICARBAMIX WP	pesticide revocation decision date	2002-12-27^^xsd:date	
PESTON:0835903	35903	TRICARBASUL	pesticide issue date	1983-12-28^^xsd:date	
PESTON:0835904	35904	TRICARBASUL	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0835905	35905	TRICEL M	pesticide issue date	1980-10-16^^xsd:date	
PESTON:0835906	35906	TRICEL M	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0835907	35907	TRICER	pesticide issue date	1982-11-29^^xsd:date	
PESTON:0835908	35908	TRICER	pesticide revocation date	2008-07-01^^xsd:date	
PESTON:0835909	35909	TRICER N	pesticide issue date	2013-05-10^^xsd:date	
PESTON:0835910	35910	TRICHODEX	pesticide issue date	2012-12-17^^xsd:date	
PESTON:0835911	35911	TRICHODEX	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0835912	35912	TRICHODEX	pesticide revocation date	1983-08-02^^xsd:date	
PESTON:0835913	35913	TRICIL 12	pesticide issue date	2016-01-14^^xsd:date	
PESTON:0835914	35914	TRICIMITE	pesticide issue date	2014-12-09^^xsd:date	
PESTON:0835915	35915	TRICLANA	pesticide issue date	1989-05-22^^xsd:date	
PESTON:0835916	35916	TRICLANA	pesticide revocation date	1978-10-11^^xsd:date	
PESTON:0835917	35917	TRICLOR	pesticide issue date	1972-02-17^^xsd:date	
PESTON:0835918	35918	TRICLOR	pesticide revocation date	1999-06-04^^xsd:date	
PESTON:0835919	35919	TRICLORAC	pesticide issue date	1981-11-14^^xsd:date	
PESTON:0835920	35920	TRICLORAC	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835921	35921	TRICLORFON 5 G	pesticide issue date	1998-09-03^^xsd:date	
PESTON:0835922	35922	TRICLORFON 5 G	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0835923	35923	TRICLORT	pesticide issue date	2011-02-22^^xsd:date	
PESTON:0835924	35924	TRICO	pesticide issue date	1998-03-12^^xsd:date	
PESTON:0835925	35925	TRICO	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835926	35926	TRICO	pesticide revocation date	2002-12-20^^xsd:date	
PESTON:0835927	35927	TRI-COP DEL	pesticide issue date	2018-02-08^^xsd:date	
PESTON:0835928	35928	TRI-COP DEL	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0835929	35929	TRICOPPERLAND	pesticide issue date	1984-06-21^^xsd:date	
PESTON:0835930	35930	TRICOPPERLAND	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0835931	35931	TRICOPPERLAND	pesticide revocation date	2002-12-20^^xsd:date	REVOCA PER MANCATA ISCRIZIONE FENTIN ACETATO IN ALL. I
PESTON:0835932	35932	TRICUP FLOW	pesticide issue date	1982-11-05^^xsd:date	
PESTON:0835933	35933	TRICUP FLOW	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0835934	35934	TRICUP FLOW	pesticide revocation date	1978-09-27^^xsd:date	
PESTON:0835935	35935	TRID	pesticide issue date	1971-07-23^^xsd:date	
PESTON:0835936	35936	TRID	pesticide revocation date	2002-12-20^^xsd:date	REVOCA PER MANCATA ISCRIZIONE FENTIN ACETATO IN ALL. I
PESTON:0835937	35937	TRIDAN	pesticide issue date	1987-04-16^^xsd:date	
PESTON:0835938	35938	TRIDAN	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0835939	35939	TRIDAN	pesticide revocation date	2003-06-30^^xsd:date	
PESTON:0835940	35940	TRIDAN	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835941	35941	TRIDAN COMBI	pesticide issue date	1984-03-27^^xsd:date	
PESTON:0835942	35942	TRIDAN COMBI	pesticide authorization expiry date	2005-02-13^^xsd:date	
PESTON:0835943	35943	TRIDAN COMBI	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0835944	35944	TRIDAN COMBI T	pesticide issue date	1975-11-11^^xsd:date	
PESTON:0835945	35945	TRIDAN COMBI T	pesticide authorization expiry date	2015-11-09^^xsd:date	
PESTON:0835946	35946	TRIDAN COMBI T	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0835947	35947	TRIDAN LS	pesticide issue date	1976-12-20^^xsd:date	
PESTON:0835948	35948	TRIDAN LS	pesticide authorization expiry date	2008-06-15^^xsd:date	
PESTON:0835949	35949	TRIDAN LS	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835950	35950	TRIDAN LS	pesticide revocation decision date	2002-12-27^^xsd:date	
PESTON:0835951	35951	TRIDEX LF	pesticide issue date	1972-12-04^^xsd:date	
PESTON:0835952	35952	TRIDEX LF	pesticide revocation date	1990-08-04^^xsd:date	
PESTON:0835953	35953	TRIDINFOS	pesticide issue date	1982-10-25^^xsd:date	
PESTON:0835954	35954	TRIDINFOS	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0835955	35955	TRIDINFOS	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0835956	35956	TRIDIT 25	pesticide issue date	1995-02-13^^xsd:date	
PESTON:0835957	35957	TRIDIT 25	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835958	35958	TRIDOC	pesticide issue date	2005-11-09^^xsd:date	
PESTON:0835959	35959	TRIDOC	pesticide revocation date	1998-05-19^^xsd:date	
PESTON:0835960	35960	TRIF	pesticide issue date	1998-06-15^^xsd:date	
PESTON:0835961	35961	TRIF	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0835962	35962	TRIFAL	pesticide issue date	1986-12-03^^xsd:date	
PESTON:0835963	35963	TRIFAL	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0835964	35964	TRIFENE	pesticide issue date	2001-05-17^^xsd:date	
PESTON:0835965	35965	TRIFENE	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835966	35966	TRIFENE 30	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0835967	35967	TRIFENE 30	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835968	35968	TRIFENE ALGHE	pesticide issue date	1980-12-20^^xsd:date	
PESTON:0835969	35969	TRIFENE ALGHE	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835970	35970	TRIFENE L	pesticide issue date	1986-11-11^^xsd:date	
PESTON:0835971	35971	TRIFENE L	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835972	35972	TRIFISO	pesticide issue date	1981-06-23^^xsd:date	
PESTON:0835973	35973	TRIFISO	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0835974	35974	TRIFISO	pesticide revocation date	2004-06-30^^xsd:date	
PESTON:0835975	35975	TRIFLAGAN	pesticide issue date	1981-10-08^^xsd:date	
PESTON:0835976	35976	TRIFLAGAN	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0835977	35977	TRIFLAGAN	pesticide revocation date	2004-06-30^^xsd:date	
PESTON:0835978	35978	TRIFLENE	pesticide issue date	1972-08-23^^xsd:date	
PESTON:0835979	35979	TRIFLENE	pesticide authorization expiry date	2016-12-01^^xsd:date	
PESTON:0835980	35980	TRIFLENE	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0835981	35981	TRIFLUMET	pesticide issue date	1993-05-04^^xsd:date	
PESTON:0835982	35982	TRIFLUMET	pesticide revocation date	1991-03-07^^xsd:date	
PESTON:0835983	35983	TRIFLURALIN 43,2 CS	pesticide issue date	1985-10-29^^xsd:date	
PESTON:0835984	35984	TRIFLURALIN 43,2 CS	pesticide authorization expiry date	2019-12-31^^xsd:date	
PESTON:0835985	35985	TRIFLURALIN 43,2 CS	pesticide revocation date	1999-06-04^^xsd:date	
PESTON:0835986	35986	TRIFLURALIN 45 SCHERING	pesticide issue date	1988-10-25^^xsd:date	
PESTON:0835987	35987	TRIFLURALIN 45 SCHERING	pesticide revocation date	2010-01-01^^xsd:date	
PESTON:0835988	35988	TRIFLURALIN CAFFARO	pesticide issue date	1997-09-01^^xsd:date	
PESTON:0835989	35989	TRIFLURALIN CAFFARO	pesticide revocation date	2020-01-11^^xsd:date	
PESTON:0835990	35990	TRIFLURALIN CAFFARO N	pesticide issue date	1988-10-25^^xsd:date	
PESTON:0835991	35991	TRIFLURALIN CAFFARO N	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0835992	35992	TRIFLURALIN HI	pesticide issue date	1986-10-29^^xsd:date	
PESTON:0835993	35993	TRIFLURALIN HI	pesticide revocation date	1996-07-23^^xsd:date	REVOCA PER ADEGUAMENTO A DECISIONE CEE
PESTON:0835994	35994	TRIFLURALIN N 46	pesticide issue date	2006-12-01^^xsd:date	
PESTON:0835995	35995	TRIFLURALIN N 46	pesticide issue date	1985-09-04^^xsd:date	
PESTON:0835996	35996	TRIFLURALIN N 46	pesticide revocation date	2010-05-30^^xsd:date	
PESTON:0835997	35997	TRIFLURALIN N 46	pesticide revocation date	2021-01-05^^xsd:date	
PESTON:0835998	35998	TRIFLURALIN N 46 SIAPA	pesticide issue date	1978-04-19^^xsd:date	
PESTON:0835999	35999	TRIFLURALIN N 46 SIAPA	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0836000	36000	TRIFLURAN	pesticide issue date	1991-03-22^^xsd:date	
PESTON:0836001	36001	TRIFLURAN	pesticide revocation date	2004-06-30^^xsd:date	REVOCA NON CONFORMITA' DISPOSIZIONI ISCRIZIONE 2,4 DB ALL. I
PESTON:0836002	36002	TRIFLUREX	pesticide issue date	1991-03-22^^xsd:date	
PESTON:0836003	36003	TRIFLUREX	pesticide revocation date	2004-06-30^^xsd:date	REVOCA NON CONFORMITA' DISPOSIZIONI ISCRIZIONE LINURON ALL. I
PESTON:0836004	36004	TRIFLUREX ME	pesticide issue date	1975-07-31^^xsd:date	
PESTON:0836005	36005	TRIFLUREX ME	pesticide authorization expiry date	2014-03-26^^xsd:date	
PESTON:0836006	36006	TRIFLUREX ME	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0836007	36007	TRIFLUREX ME	pesticide revocation decision date	2004-06-30^^xsd:date	
PESTON:0836008	36008	TRIFLURON	pesticide issue date	1972-11-27^^xsd:date	
PESTON:0836009	36009	TRIFLURON	pesticide issue date	2009-03-26^^xsd:date	
PESTON:0836010	36010	TRIFLURON	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0836011	36011	TRIFLURON	pesticide revocation date	2002-12-31^^xsd:date	
PESTON:0836012	36012	TRIFLUZERB	pesticide issue date	2021-09-16^^xsd:date	
PESTON:0836013	36013	TRIFLUZERB	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0836014	36014	TRIFOCIDE PASTA	pesticide issue date	2013-10-01^^xsd:date	
PESTON:0836015	36015	TRIFRINA	pesticide issue date	2021-05-28^^xsd:date	
PESTON:0836016	36016	TRIGARD 20 WP	pesticide issue date	2021-05-28^^xsd:date	
PESTON:0836017	36017	TRIGARD 75 WP	pesticide issue date	2021-09-16^^xsd:date	
PESTON:0836018	36018	TRIGARD 75 WP	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0836019	36019	TRIHERBIDE C.I.P.C.	pesticide issue date	2011-01-28^^xsd:date	
PESTON:0836020	36020	TRIHERBIDE C.I.P.C.	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0836021	36021	TRIHERBIDE IPC 50% WP	pesticide issue date	2020-10-22^^xsd:date	
PESTON:0836022	36022	TRIKA	pesticide issue date	1976-03-31^^xsd:date	
PESTON:0836023	36023	TRIKA	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0836024	36024	TRIKA	pesticide revocation date	2012-07-01^^xsd:date	
PESTON:0836025	36025	TRIKA ENERGY	pesticide issue date	1975-10-31^^xsd:date	
PESTON:0836026	36026	TRIKA ENERGY	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0836027	36027	TRIKA ENERGY	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0836028	36028	TRIKA ENERGY	pesticide revocation decision date	2004-06-30^^xsd:date	
PESTON:0836029	36029	TRIKA EXPERT	pesticide issue date	1984-09-05^^xsd:date	
PESTON:0836030	36030	TRIKA EXPERT	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0836031	36031	TRIKA EXPERT	pesticide revocation date	2004-06-30^^xsd:date	REVOCA NON CONFORMITA' DISPOSIZIONI ISCRIZIONE LINURON ALL. I
PESTON:0836032	36032	TRIKA EXPERT	pesticide revocation decision date	2002-12-31^^xsd:date	
PESTON:0836033	36033	TRIKA LAMBDA 2	pesticide issue date	1986-06-19^^xsd:date	
PESTON:0836034	36034	TRIKA LAMBDA 2	pesticide authorization expiry date	2021-11-30^^xsd:date	
PESTON:0836035	36035	TRIKA LAMBDA 2	pesticide revocation date	2009-09-16^^xsd:date	
PESTON:0836036	36036	TRIKA LAMBDA 4	pesticide issue date	2006-03-01^^xsd:date	
PESTON:0836037	36037	TRIKA LAMBDA 4	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0836038	36038	TRIKA LAMBDA 4	pesticide revocation date	2017-02-01^^xsd:date	
PESTON:0836039	36039	TRIKA XTRA	pesticide issue date	1986-07-30^^xsd:date	
PESTON:0836040	36040	TRIKA XTRA	pesticide authorization expiry date	2016-03-01^^xsd:date	
PESTON:0836041	36041	TRIKA XTRA	pesticide revocation date	1991-03-07^^xsd:date	
PESTON:0836042	36042	TRIKA XTRA	pesticide revocation decision date	2004-06-30^^xsd:date	
PESTON:0836043	36043	TRIKA ZETA	pesticide issue date	1980-06-17^^xsd:date	
PESTON:0836044	36044	TRIKA ZETA	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0836045	36045	TRIKA ZETA	pesticide revocation date	2008-07-01^^xsd:date	
PESTON:0836046	36046	TRIKUPPER 30 WG	pesticide issue date	2006-10-18^^xsd:date	
PESTON:0836047	36047	TRIKUPPER 30 WG	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0836048	36048	TRIKUPPER 30 WG	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0836049	36049	TRILAN	pesticide issue date	2002-07-17^^xsd:date	
PESTON:0836050	36050	TRILAN	pesticide revocation date	1995-08-09^^xsd:date	
PESTON:0836051	36051	TRILEN	pesticide issue date	1981-07-25^^xsd:date	
PESTON:0836052	36052	TRILEN	pesticide revocation date	1978-12-22^^xsd:date	
PESTON:0836053	36053	TRILEN	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0836054	36054	TRILIANE	pesticide issue date	2005-06-01^^xsd:date	
PESTON:0836055	36055	TRILIANE	pesticide revocation date	2008-09-01^^xsd:date	
PESTON:0836056	36056	TRILIN	pesticide issue date	1981-10-08^^xsd:date	
PESTON:0836057	36057	TRILIN	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0836058	36058	TRILIN 480	pesticide issue date	1972-08-21^^xsd:date	
PESTON:0836059	36059	TRILIN 480	pesticide authorization expiry date	2010-06-01^^xsd:date	
PESTON:0836060	36060	TRILIN 480	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0836061	36061	TRILIXON	pesticide issue date	1993-03-03^^xsd:date	
PESTON:0836062	36062	TRILIXON	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0836063	36063	TRILL	pesticide issue date	1973-05-07^^xsd:date	
PESTON:0836064	36064	TRILL	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0836065	36065	TRILLER	pesticide issue date	1971-12-01^^xsd:date	
PESTON:0836066	36066	TRILLER	pesticide authorization expiry date	2018-01-31^^xsd:date	
