ID	index	Product	CHEBI Label		CHEBI ID	Concentration
PESTON:0712829	12829	MONDARIS MP	pyrazoxyfen	Active Ingredient	CHEBI:81830	7
PESTON:0712830	12830	MONDARIS SC	pyrazoxyfen	Active Ingredient	CHEBI:81830	36
PESTON:0714005	14005	PAICER 10 G	pyrazoxyfen	Active Ingredient	CHEBI:81830	10
PESTON:0717441	17441	SILRIS	pyrazoxyfen	Active Ingredient	CHEBI:81830	36
PESTON:0717443	17443	SILRIS DUO	pyrazoxyfen	Active Ingredient	CHEBI:81830	123.0 g/l
PESTON:0717445	17445	SILRIS TRIS	pyrazoxyfen	Active Ingredient	CHEBI:81830	13
PESTON:0717446	17446	SILRIS TRIS	pyrazoxyfen	Active Ingredient	CHEBI:81830	15
PESTON:0701588	1588	ASSET DUO	pyrethrin I	Active Ingredient	CHEBI:27815	2
PESTON:0702730	2730	BIODAST	pyrethrin I	Active Ingredient	CHEBI:27815	1
PESTON:0702762	2762	BIOPHYTOZ L2	pyrethrin I	Active Ingredient	CHEBI:27815	3
PESTON:0702763	2763	BIOPIREN	pyrethrin I	Active Ingredient	CHEBI:27815	8
PESTON:0703757	3757	CERENONE	pyrethrin I	Active Ingredient	CHEBI:27815	1
PESTON:0704048	4048	CIPERTRAN COMBI EC	pyrethrin I	Active Ingredient	CHEBI:27815	10
PESTON:0704737	4737	CRYLEX	pyrethrin I	Active Ingredient	CHEBI:27815	13
PESTON:0705454	5454	DALPIR	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0706081	6081	DIMETROL EC	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0706753	6753	ECOPYR	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0707405	7405	ETIKA	pyrethrin I	Active Ingredient	CHEBI:27815	2
PESTON:0707528	7528	EVERGREEN EC	pyrethrin I	Active Ingredient	CHEBI:27815	60
PESTON:0708179	8179	FLORIBEN SPRAY	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0708191	8191	FLORTIS INSETTICIDA AUTOMATIC SPRAY	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0708193	8193	FLORTIS INSETTICIDA AUTOVAP	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0708194	8194	FLORTIS INSETTICIDA P 2,5	pyrethrin I	Active Ingredient	CHEBI:27815	8
PESTON:0708198	8198	FLORTIS SPRAY	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0710158	10158	INSETTICIDA LIQUIDO KB	pyrethrin I	Active Ingredient	CHEBI:27815	12.2
PESTON:0711525	11525	MALAPIR	pyrethrin I	Active Ingredient	CHEBI:27815	30
PESTON:0712866	12866	MOR	pyrethrin I	Active Ingredient	CHEBI:27815	1
PESTON:0714140	14140	PAREXAN EMULSIONE	pyrethrin I	Active Ingredient	CHEBI:27815	7
PESTON:0714143	14143	PAREXAN LIQUIDO	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0714145	14145	PAREXAN N SPRAY	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0714435	14435	PIRAL	pyrethrin I	Active Ingredient	CHEBI:27815	0
PESTON:0714447	14447	PIRENONE	pyrethrin I	Active Ingredient	CHEBI:27815	4.8
PESTON:0714449	14449	PIRENYL E	pyrethrin I	Active Ingredient	CHEBI:27815	2
PESTON:0714450	14450	PIRESAN	pyrethrin I	Active Ingredient	CHEBI:27815	13
PESTON:0714465	14465	PIRETRIX 10	pyrethrin I	Active Ingredient	CHEBI:27815	16.5
PESTON:0714476	14476	PIRETROL	pyrethrin I	Active Ingredient	CHEBI:27815	10.5
PESTON:0714480	14480	PIRETROZONE EC	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0714483	14483	PIREVIT	pyrethrin I	Active Ingredient	CHEBI:27815	0.3
PESTON:0714527	14527	PIROSOL	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0714530	14530	PIROTEN EC	pyrethrin I	Active Ingredient	CHEBI:27815	2
PESTON:0714533	14533	PIROX	pyrethrin I	Active Ingredient	CHEBI:27815	1
PESTON:0716322	16322	ROKIS	pyrethrin I	Active Ingredient	CHEBI:27815	0.5
PESTON:0717411	17411	SILOSAN	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0718081	18081	SPRUZIT INSETTICIDA	pyrethrin I	Active Ingredient	CHEBI:27815	0.5
PESTON:0718083	18083	SPRUZIT INSETTICIDA PRONTO USO	pyrethrin I	Active Ingredient	CHEBI:27815	0
PESTON:0720763	20763	VIVER FLOR	pyrethrin I	Active Ingredient	CHEBI:27815	
PESTON:0702761	2761	BIOPHYTOZ L2	pyrethrin II	Active Ingredient	CHEBI:27474	1.5
PESTON:0707404	7404	ETIKA	pyrethrin II	Active Ingredient	CHEBI:27474	1
PESTON:0708192	8192	FLORTIS INSETTICIDA AUTOMATIC SPRAY	pyrethrin II	Active Ingredient	CHEBI:27474	
PESTON:0708199	8199	FLORTIS SPRAY	pyrethrin II	Active Ingredient	CHEBI:27474	
PESTON:0714529	14529	PIROTEN EC	pyrethrin II	Active Ingredient	CHEBI:27474	0.5
PESTON:0714532	14532	PIROX	pyrethrin II	Active Ingredient	CHEBI:27474	1.2
PESTON:0720762	20762	VIVER FLOR	pyrethrin II	Active Ingredient	CHEBI:27474	
PESTON:0700033	33	ABANTO	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0700429	429	AFITIN L	pyrethrins	Active Ingredient	CHEBI:39098	4.3
PESTON:0700651	651	AGRO-PYR	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0701552	1552	ASCRA XPRO	pyrethrins	Active Ingredient	CHEBI:39098	6.4
PESTON:0701589	1589	ASSET FIVE	pyrethrins	Active Ingredient	CHEBI:39098	5
PESTON:0701752	1752	AUTOVAP PLUS	pyrethrins	Active Ingredient	CHEBI:39098	0.6
PESTON:0702733	2733	BIOFLOR RTU	pyrethrins	Active Ingredient	CHEBI:39098	0.6
PESTON:0702764	2764	BIOPIREN PLUS	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0702782	2782	BIOVIS	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0702920	2920	BLOW	pyrethrins	Active Ingredient	CHEBI:39098	0.9
PESTON:0703049	3049	BOTADUO	pyrethrins	Active Ingredient	CHEBI:39098	0.4
PESTON:0703557	3557	CARBOSAN G	pyrethrins	Active Ingredient	CHEBI:39098	1.00%
PESTON:0703734	3734	CEREALBIO	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0703989	3989	CIFOTRIN 18	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0704364	4364	COMPO - INSETTICIDA SPRAY	pyrethrins	Active Ingredient	CHEBI:39098	1.4
PESTON:0704384	4384	COMPO FAZILO PRONTO USO	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0704641	4641	CPY015	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0704642	4642	CPY020	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0704728	4728	CROWN	pyrethrins	Active Ingredient	CHEBI:39098	0.9
PESTON:0706633	6633	DUECI FITO INSETTICIDA	pyrethrins	Active Ingredient	CHEBI:39098	0.9
PESTON:0706636	6636	DUECI INSETTICIDA	pyrethrins	Active Ingredient	CHEBI:39098	0.5
PESTON:0706725	6725	ECO GARDEN	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0706758	6758	ECOTHRIN 5SC	pyrethrins	Active Ingredient	CHEBI:39098	4.8
PESTON:0707042	7042	ENELSE	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0707363	7363	ESTEL	pyrethrins	Active Ingredient	CHEBI:39098	4
PESTON:0707797	7797	FENI	pyrethrins	Active Ingredient	CHEBI:39098	0.1
PESTON:0708015	8015	FITO EXPERT	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0708071	8071	FITOPYR	pyrethrins	Active Ingredient	CHEBI:39098	9.6
PESTON:0708073	8073	FITOPYR 2EC PRO	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0708158	8158	FLORA VERDE	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0708166	8166	FLORAPIR	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0708196	8196	FLORTIS INSETTICIDA P1	pyrethrins	Active Ingredient	CHEBI:39098	4.8
PESTON:0708615	8615	FRANTIC	pyrethrins	Active Ingredient	CHEBI:39098	0.9
PESTON:0708984	8984	GARDEN EXPERT	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0709078	9078	GEO CONTROL	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0709192	9192	GESAL INSETTICIDA A BASE DI PIRETRO NATURALE	pyrethrins	Active Ingredient	CHEBI:39098	1.4
PESTON:0709584	9584	GRANEX	pyrethrins	Active Ingredient	CHEBI:39098	1.00%
PESTON:0709690	9690	GREENPY	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0710166	10166	INSETTICIDA RTU	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0710370	10370	JOPI	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0710592	10592	KENPYR	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0710605	10605	KENYAGREEN	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0710607	10607	KENYATOX GRAIN PROTECTANT	pyrethrins	Active Ingredient	CHEBI:39098	32
PESTON:0710609	10609	KENYATOX VERDE	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0711088	11088	LINCE	pyrethrins	Active Ingredient	CHEBI:39098	4.3
PESTON:0711128	11128	LINFA PIRETRO NATURALE	pyrethrins	Active Ingredient	CHEBI:39098	10
PESTON:0711363	11363	LUMIX BIO	pyrethrins	Active Ingredient	CHEBI:39098	4.3
PESTON:0711394	11394	LYSTRA	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0713040	13040	NATRIA INSETTICIDA ABBATTENTE	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0713044	13044	NATUR BREAKER	pyrethrins	Active Ingredient	CHEBI:39098	4.3
PESTON:0713046	13046	NATURALROC	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0713053	13053	NATURKRAFT INSETTICIDA PER AFIDI PRONTO USO	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0713054	13054	NATURKRAFT INSETTICIDA PER COCCINIGLIE PRONTO USO	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0713055	13055	NATURKRAFT INSETTICIDA PRONTO USO	pyrethrins	Active Ingredient	CHEBI:39098	0
PESTON:0713195	13195	NETTAFID	pyrethrins	Active Ingredient	CHEBI:39098	13.6
PESTON:0713858	13858	OUTFLY	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714272	14272	PERCIS	pyrethrins	Active Ingredient	CHEBI:39098	9
PESTON:0714392	14392	PIBUTRINA CONCENTRATA 1-D	pyrethrins	Active Ingredient	CHEBI:39098	19.1
PESTON:0714429	14429	PIPERIL	pyrethrins	Active Ingredient	CHEBI:39098	16
PESTON:0714442	14442	PIRECAP	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714444	14444	PIRECO	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0714445	14445	PIRECRIS	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0714446	14446	PIREFLOR	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0714452	14452	PIRESAN PLUS	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0714454	14454	PIRESIM	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714456	14456	PIRET	pyrethrins	Active Ingredient	CHEBI:39098	13.6
PESTON:0714458	14458	PIRET 4%	pyrethrins	Active Ingredient	CHEBI:39098	14
PESTON:0714460	14460	PIRETRAN	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714462	14462	PIRETRIN	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714464	14464	PIRETRIN ONE	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0714467	14467	PIRETRO ACTIGREEN	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0714468	14468	PIRETRO ACTIVA	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0714469	14469	PIRETRO ENICHEM AGRICOLTURA	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0714471	14471	PIRETRO GARDEN	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0714472	14472	PIRETRO IQV	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0714474	14474	PIRETRO NATURA	pyrethrins	Active Ingredient	CHEBI:39098	4.3
PESTON:0714475	14475	PIRETRO VERDE	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0714479	14479	PIRETRONE	pyrethrins	Active Ingredient	CHEBI:39098	1
PESTON:0714481	14481	PIRETRUM 40	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0714525	14525	PIR-NATURE	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0715329	15329	PULVOSAN	pyrethrins	Active Ingredient	CHEBI:39098	0.4
PESTON:0715352	15352	PYGANIC 1.4	pyrethrins	Active Ingredient	CHEBI:39098	1.4
PESTON:0715353	15353	PYGRAIN	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0715371	15371	PYRETHRIN	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0715373	15373	PYRETHRIN PLUS	pyrethrins	Active Ingredient	CHEBI:39098	0.6
PESTON:0715397	15397	PYROS	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0715554	15554	RABONA	pyrethrins	Active Ingredient	CHEBI:39098	5
PESTON:0717031	17031	SEVERAL	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0717421	17421	SILPIR AG	pyrethrins	Active Ingredient	CHEBI:39098	13.6
PESTON:0718082	18082	SPRUZIT INSETTICIDA CONCENTRATO	pyrethrins	Active Ingredient	CHEBI:39098	0.5
PESTON:0718431	18431	SUNFLOWER	pyrethrins	Active Ingredient	CHEBI:39098	0.6
PESTON:0718647	18647	TANACID	pyrethrins	Active Ingredient	CHEBI:39098	12.8
PESTON:0718731	18731	TEC-FORT	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0718983	18983	TERSUS	pyrethrins	Active Ingredient	CHEBI:39098	1.4
PESTON:0719014	19014	TETRAN COMBI EC	pyrethrins	Active Ingredient	CHEBI:39098	0.7
PESTON:0719020	19020	TETRAPLUS COMBI EC	pyrethrins	Active Ingredient	CHEBI:39098	7.7
PESTON:0719662	19662	TRIAC	pyrethrins	Active Ingredient	CHEBI:39098	2.1
PESTON:0720151	20151	URBAN PY	pyrethrins	Active Ingredient	CHEBI:39098	2
PESTON:0720223	20223	VALGREEN	pyrethrins	Active Ingredient	CHEBI:39098	0.2
PESTON:0720287	20287	VEBIPYR	pyrethrins	Active Ingredient	CHEBI:39098	14
PESTON:0720393	20393	VERDEVIVO PIRETRO	pyrethrins	Active Ingredient	CHEBI:39098	4
PESTON:0721109	21109	ZETRIN	pyrethrins	Active Ingredient	CHEBI:39098	8
PESTON:0703352	3352	CALIPER-EC	pyridaben	Active Ingredient	CHEBI:38626	19.4
PESTON:0703898	3898	CHEYENNE	pyridaben	Active Ingredient	CHEBI:38626	19.4
PESTON:0713218	13218	NEXTER	pyridaben	Active Ingredient	CHEBI:38626	19.4
PESTON:0713219	13219	NEXTER 10 SC	pyridaben	Active Ingredient	CHEBI:38626	9.7
PESTON:0713220	13220	NEXTER PRO	pyridaben	Active Ingredient	CHEBI:38626	19.4
PESTON:0716672	16672	SANMITE 10 SC	pyridaben	Active Ingredient	CHEBI:38626	9.7
PESTON:0720814	20814	VOUCHER 200	pyridaben	Active Ingredient	CHEBI:38626	19.4
PESTON:0701539	1539	AS BETA	pyridaphenthion	Active Ingredient	CHEBI:38881	15
PESTON:0713508	13508	OFUNACK L	pyridaphenthion	Active Ingredient	CHEBI:38881	40
PESTON:0713509	13509	OFUNACK P3	pyridaphenthion	Active Ingredient	CHEBI:38881	3
PESTON:0713510	13510	OFUNACK PB	pyridaphenthion	Active Ingredient	CHEBI:38881	48
PESTON:0701106	1106	ANITEN MIX	Pyridate	Active Ingredient	CHEBI:81971	2
PESTON:0701108	1108	ANITEN MIX	Pyridate	Active Ingredient	CHEBI:81971	35
PESTON:0703183	3183	BROPIREX	Pyridate	Active Ingredient	CHEBI:81971	
PESTON:0706646	6646	DUOGRAN	Pyridate	Active Ingredient	CHEBI:81971	30
PESTON:0708729	8729	FULLUP	Pyridate	Active Ingredient	CHEBI:81971	30
PESTON:0711013	11013	LENTAGRAN 45 WP	Pyridate	Active Ingredient	CHEBI:81971	45
PESTON:0711015	11015	LENTAGRAN COMBI	Pyridate	Active Ingredient	CHEBI:81971	32
PESTON:0711017	11017	LENTAGRAN EC	Pyridate	Active Ingredient	CHEBI:81971	43
PESTON:0711018	11018	LENTAGRAN WP	Pyridate	Active Ingredient	CHEBI:81971	45
PESTON:0711019	11019	LENTEM	Pyridate	Active Ingredient	CHEBI:81971	45
PESTON:0713628	13628	ONYX	Pyridate	Active Ingredient	CHEBI:81971	55.7
PESTON:0714357	14357	PHOENIX T	Pyridate	Active Ingredient	CHEBI:81971	16
PESTON:0714359	14359	PHOENIX T 40	Pyridate	Active Ingredient	CHEBI:81971	20
PESTON:0715089	15089	PRODATE T	Pyridate	Active Ingredient	CHEBI:81971	
PESTON:0715394	15394	PYRON	Pyridate	Active Ingredient	CHEBI:81971	43
PESTON:0704580	4580	CORONA 200 EC	pyrifenox	Active Ingredient	CHEBI:81972	21
PESTON:0706506	6506	DORADO	pyrifenox	Active Ingredient	CHEBI:81972	21
PESTON:0715242	15242	PROSIT 200 EC	pyrifenox	Active Ingredient	CHEBI:81972	21
PESTON:0700258	258	ACTISEAL PYR	pyrimethanil	Active Ingredient	CHEBI:8674	37.1
PESTON:0701917	1917	BABEL	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0701918	1918	BABEL 400	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0703132	3132	BREZZA	pyrimethanil	Active Ingredient	CHEBI:8674	36.7
PESTON:0705563	5563	DECCOPYR	pyrimethanil	Active Ingredient	CHEBI:8674	37.3
PESTON:0705564	5564	DECCOPYR POT	pyrimethanil	Active Ingredient	CHEBI:8674	0.3
PESTON:0713478	13478	OASIS	pyrimethanil	Active Ingredient	CHEBI:8674	19
PESTON:0714065	14065	PAPYRUS	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0714066	14066	PAPYRUS 400 SC	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0714194	14194	PENBOTEC 400 SC	pyrimethanil	Active Ingredient	CHEBI:8674	37.1
PESTON:0714350	14350	PHILABUSTER 400 SC	pyrimethanil	Active Ingredient	CHEBI:8674	17.2
PESTON:0714827	14827	POMAX SC	pyrimethanil	Active Ingredient	CHEBI:8674	30
PESTON:0715376	15376	PYRIMUS 400 SC	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0715399	15399	PYRUS 400 SC	pyrimethanil	Active Ingredient	CHEBI:8674	37.4
PESTON:0716763	16763	SCALA	pyrimethanil	Active Ingredient	CHEBI:8674	36.7
PESTON:0717845	17845	SOLEAS	pyrimethanil	Active Ingredient	CHEBI:8674	36.7
PESTON:0720584	20584	VISION	pyrimethanil	Active Ingredient	CHEBI:8674	19
PESTON:0720587	20587	VISION PLUS	pyrimethanil	Active Ingredient	CHEBI:8674	21.9
PESTON:0720940	20940	XEDATHANE 20	pyrimethanil	Active Ingredient	CHEBI:8674	17.6
PESTON:0720942	20942	XEDATHANE-A	pyrimethanil	Active Ingredient	CHEBI:8674	15.3
PESTON:0710866	10866	KUSABI	pyriofenone	Active Ingredient	CHEBI:83346	26.8
PESTON:0712853	12853	MONSOON ACTIVE	pyriofenone	Active Ingredient	CHEBI:83346	10
PESTON:0714881	14881	POWDRIO	pyriofenone	Active Ingredient	CHEBI:83346	26.8
PESTON:0700354	354	ADMIRAL ECHO	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0700355	355	ADMIRAL ECHO PLUS	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0700356	356	ADMIRAL GOLD	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0700687	687	AIKO ECHO	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0701399	1399	ARDITO 10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0701400	1400	ARDITO ECHO	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0701675	1675	ATOMINAL ECHO	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0702719	2719	BIO PYRIPROXYFEN	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0703096	3096	BRAI	pyriproxyfen	Active Ingredient	CHEBI:39260	10.8
PESTON:0707581	7581	EXPEDIENT 10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10
PESTON:0709025	9025	GASPER	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0709808	9808	HARPUN	pyriproxyfen	Active Ingredient	CHEBI:39260	10.8
PESTON:0710386	10386	JUVINAL ECHO	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0710387	10387	JUVINAL ECHO PLUS	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0710388	10388	JUVINAL GOLD	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0710936	10936	LASCAR	pyriproxyfen	Active Ingredient	CHEBI:39260	11.4
PESTON:0710937	10937	LASCAR 10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0711786	11786	MARACANA	pyriproxyfen	Active Ingredient	CHEBI:39260	11.4
PESTON:0715044	15044	PRIXY 100	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0715146	15146	PROMEX	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0715294	15294	PROXIBEN	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0715295	15295	PROXIMO	pyriproxyfen	Active Ingredient	CHEBI:39260	10.8
PESTON:0715355	15355	PYPHEN 10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0715356	15356	PYPHEN NEW 10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0715655	15655	RAMBLER GOLD	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0716011	16011	REMBO'10 EC	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0716766	16766	SCALERON	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0717591	17591	SINSAJO	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0717728	17728	SKALFIX	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0717729	17729	SKIANTO PRIME	pyriproxyfen	Active Ingredient	CHEBI:39260	
PESTON:0720361	20361	VERDE ECHO PYRIPROXYFEN	pyriproxyfen	Active Ingredient	CHEBI:39260	9.8
PESTON:0720372	20372	VERDE PYRIPROXIFEN	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0720818	20818	VULANDRA	pyriproxyfen	Active Ingredient	CHEBI:39260	10.9
PESTON:0702268	2268	BAYRUSIL	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0706841	6841	EKALUX	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0706842	6842	EKALUX BAIT	quinalphos	Active Ingredient	CHEBI:8712	0
PESTON:0706852	6852	EKOS	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0710049	10049	IGUASU'	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0710408	10408	KALTER	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0712980	12980	MYREX	quinalphos	Active Ingredient	CHEBI:8712	245.0 g/l
PESTON:0714178	14178	PATRIOT	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0715440	15440	QUILFOS EC	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0715454	15454	QUIRIC	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0718026	18026	SPITZE	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0720141	20141	UNIFOS	quinalphos	Active Ingredient	CHEBI:8712	25
PESTON:0707609	7609	FACET	quinclorac	Active Ingredient	CHEBI:81974	50
PESTON:0707610	7610	FACET 250 SC	quinclorac	Active Ingredient	CHEBI:81974	21.9
PESTON:0707611	7611	FACET FLOW	quinclorac	Active Ingredient	CHEBI:81974	21.9
PESTON:0707612	7612	FACET L	quinclorac	Active Ingredient	CHEBI:81974	21.9
PESTON:0707614	7614	FACET P	quinclorac	Active Ingredient	CHEBI:81974	10
PESTON:0707615	7615	FACET SC	quinclorac	Active Ingredient	CHEBI:81974	22
PESTON:0707616	7616	FACET SL	quinclorac	Active Ingredient	CHEBI:81974	21.9
PESTON:0704112	4112	CLERAVO	quinmerac	Active Ingredient	CHEBI:84199	22.6
PESTON:0712868	12868	MORESTAN	quinomethionate	Active Ingredient	CHEBI:34620	25
PESTON:0712869	12869	MORESTAN POLVERE	quinomethionate	Active Ingredient	CHEBI:34620	
PESTON:0701472	1472	ARIUS	quinoxyfen	Active Ingredient	CHEBI:82040	0.226
PESTON:0701473	1473	ARIUS COMBI	quinoxyfen	Active Ingredient	CHEBI:82040	47
PESTON:0701476	1476	ARIUS SYSTEM	quinoxyfen	Active Ingredient	CHEBI:82040	4
PESTON:0701478	1478	ARIUS SYSTEM PLUS	quinoxyfen	Active Ingredient	CHEBI:82040	4.00%
PESTON:0711417	11417	MACHO	quinoxyfen	Active Ingredient	CHEBI:82040	47
PESTON:0717745	17745	SLASH	quinoxyfen	Active Ingredient	CHEBI:82040	22.6
PESTON:0717944	17944	SONIC	quinoxyfen	Active Ingredient	CHEBI:82040	18.1
PESTON:0718670	18670	TARGA	quizalofop	Active Ingredient	CHEBI:81943	10
PESTON:0701297	1297	APACHE	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0703251	3251	BULLET	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.3
PESTON:0706876	6876	ELEGANT 05 EC	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.3
PESTON:0707282	7282	ERBY 5 EC	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0709790	9790	GYOS	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.3
PESTON:0709803	9803	HANUKYS	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0709921	9921	HIGHTOP	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	12
PESTON:0710364	10364	JOICE 55 D	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5
PESTON:0711025	11025	LEOPARD 5 EC	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0711159	11159	LION 5 EC	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0711439	11439	MAGIO'	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5
PESTON:0711631	11631	MANAGER	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5.4
PESTON:0711831	11831	MARTOS	quizalofop-P-ethyl	Active Ingredient	CHEBI:137938	5
